date,city,trips,users,subscribers,occasional_users,new_subscribers,total_subscribers,bikes_available,bikes_in_maintenance,bike_maintenance_cost,stations,station_maintenance_cost,trips_per_user,trips_per_bike,trips_per_1k_residents,avg_trip_duration,avg_trip_distance,saved_CO2,daily_subcribers_revenue,daily_occasional_users_revenue,daily_revenue,daily_operational_expenses,daily_operating_income
2020-01-03,Grenoble,1168,431,320,111,6,1758,250,4,286,42,0,2,4.6633134589383785,7.369892754656245,14.637808380894835,3.407684549581709,262.64412811728374,580.3847846573234,772.8115525223755,1353.1963371796987,286.06694375158037,1067.1293934281184
2020-01-04,Grenoble,1614,478,281,197,10,1768,248,6,395,42,0,3,6.488936081357671,10.183506197966508,14.796493813852075,3.1366106956362203,334.0450907577001,583.6309050331789,1670.6111635672717,2254.2420686004507,395.2790890867494,1858.9629795137012
2020-01-05,Grenoble,1616,686,413,273,14,1782,248,6,395,42,0,2,6.497726453985146,10.196958709849557,14.99860381911264,3.5827932322983362,382.0670176996371,588.1375920027832,1720.4876305269627,2308.6252225297458,395.8012566525847,1912.823965877161
2020-01-06,Grenoble,1315,508,386,122,6,1788,249,5,322,42,584,2,5.26382424016436,8.299744566580701,15.865086163553158,3.858701293157325,334.9292136470498,590.1510399288303,873.431207758289,1463.5822476871194,906.8616086746931,556.7206390124263
2020-01-07,Grenoble,1300,537,401,135,7,1795,249,5,318,42,0,2,5.2036392567028695,8.206745560609752,15.772212030547967,3.6435551566946573,312.7112169971473,592.383489595591,910.7909862635244,1503.1744758591153,318.54990280384135,1184.624573055274
2020-01-08,Grenoble,1389,414,315,99,5,1800,249,5,340,42,0,3,5.566970963586177,8.767519603297746,13.484628160928727,3.155983877622321,289.3734379577882,594.0155637432035,770.2150707713247,1364.2306345145282,340.3166939726303,1023.913940541898
2020-01-09,Grenoble,1328,451,335,116,6,1805,249,5,325,42,0,2,5.317648502358508,8.382878437015012,16.785347931713076,4.012142657501032,351.7358842087504,595.9311570295907,976.7870841700505,1572.7182411996414,325.3866092966997,1247.3316319029418
2020-01-10,Grenoble,1194,438,319,118,6,1811,250,4,292,42,0,2,4.77085617736747,7.536731657103198,14.414433648769693,3.5393676605565005,278.96895367131725,597.883843955828,816.6980450168787,1414.5818889727066,292.54289889919283,1122.0389900735138
2020-01-11,Grenoble,1712,771,459,312,16,1827,248,6,419,42,0,2,6.894799439814004,10.803685098142271,15.940649950393636,3.7707552131378774,426.0370802517845,603.0344158974741,1969.5428686031148,2572.577284500589,419.351716526329,2153.2255679742602
2020-01-12,Grenoble,1738,603,362,241,12,1839,248,6,425,42,0,2,7.004539015831587,10.97104249905488,15.290364761208252,3.6648679054075055,420.4877670362951,607.0115539235584,1835.8223342819701,2442.8338882055286,425.84779751245065,2016.986090693078
2020-01-13,Grenoble,1350,456,338,117,6,1845,249,5,330,42,0,2,5.406400173030895,8.519884127199724,14.469263685948812,3.479080510117712,309.9883052344108,608.949625312282,872.9669307467022,1481.9165560589843,330.70456986579404,1151.2119861931901
2020-01-14,Grenoble,1313,606,456,151,8,1852,249,5,321,42,0,2,5.255653877999268,8.287122087424542,15.215848760414554,3.542100933864569,306.98122299282943,611.4369225453315,895.6797423889892,1507.1166649343209,321.6697673854185,1185.4468975489024
2020-01-15,Grenoble,1399,515,386,129,6,1859,249,5,342,42,0,2,5.606046957210021,8.827737212844703,15.321127187173278,3.63351371069846,335.4465597701612,613.5584735167561,931.2867448517137,1544.84521836847,342.6540777170871,1202.1911406513827
2020-01-16,Grenoble,1268,418,311,107,5,1864,250,4,310,42,0,3,5.07293100709064,8.004624385463966,14.710341244390541,3.5266993643676328,295.2273169549955,615.3307899312956,825.9770512044479,1441.3078411357435,310.7044444279509,1130.6033967077926
2020-01-17,Grenoble,1250,376,281,96,5,1869,250,4,306,42,0,3,4.996756257506002,7.886737555986448,14.66557665633187,3.5936692447010357,296.4030270337856,616.9074447482182,793.752511536866,1410.6599562850843,306.12859425755437,1104.53136202753
2020-01-18,Grenoble,1659,612,369,243,12,1881,248,6,406,42,0,2,6.677755882323094,10.472271325662614,19.663172815869572,4.791539097155725,524.7628287624069,620.9225629865819,2188.88673652141,2809.809299507992,406.48768604901454,2403.3216134589775
2020-01-19,Grenoble,1755,517,309,209,10,1892,248,6,429,42,0,3,7.07191134243148,11.07371865203171,12.693669977125875,3.0841106136905534,357.1663813232156,624.3650922778854,1555.7996779593043,2180.1647702371897,429.83323587038257,1750.331534366807
2020-01-20,Grenoble,1275,493,371,122,6,1898,250,4,312,42,0,2,5.098208851562828,8.043728716264111,16.12518536630684,3.740389481807097,314.64539838227097,626.3756479705186,883.356824971572,1509.7324729420907,312.22230320444123,1197.5101697376494
2020-01-21,Grenoble,1279,348,267,81,4,1902,249,5,313,42,0,3,5.114491601506752,8.068913787165968,16.877891290736578,3.943670754593626,332.7843294871146,627.7138815326235,834.8512941975667,1462.5651757301903,313.19987730231526,1149.3652984278751
2020-01-22,Grenoble,1377,420,317,103,5,1907,249,5,337,42,0,3,5.516260379934382,8.689345709655214,12.72527364679366,2.854442849312139,259.3913985971642,629.4190655287189,749.3343031995453,1378.7533687282641,337.28232595942524,1041.471042768839
2020-01-23,Grenoble,1400,463,360,103,5,1912,249,5,342,42,0,3,5.610767680601045,8.835010806647926,15.793402104961245,3.874113764352863,357.95348687448154,631.1240369428292,843.5681611083651,1474.6921980511943,342.9364067575014,1131.755791293693
2020-01-24,Grenoble,1267,488,371,117,6,1918,250,4,310,42,0,2,5.066751915703526,7.995064295769693,13.81658075426374,2.9718568898429427,248.48317936022718,633.0621933647878,749.181740382119,1382.2439337469068,310.3333636358859,1071.910570111021
2020-01-25,Grenoble,1694,564,339,225,11,1929,248,6,414,42,0,3,6.819334003709384,10.688515770317158,16.333776329725666,3.960213870260621,442.6731544739895,636.774544609146,1879.967635214751,2516.742179823897,414.8813478626821,2101.860831961215
2020-01-26,Grenoble,1816,616,383,233,12,1941,247,7,444,42,0,2,7.327409998437537,11.462622111846118,14.29566941408245,3.3089668287632015,396.66467977090167,640.6159704430137,1705.594591424951,2346.2105618679648,444.9287641049331,1901.2817977630316
2020-01-27,Grenoble,1284,367,273,94,5,1945,249,5,314,42,0,3,5.134880727993149,8.100445881457636,17.705465051190725,4.046451428716272,342.7917799435422,642.1639080426017,965.698566257176,1607.8624742997777,314.42381503714927,1293.4386592626283
2020-01-28,Grenoble,1283,533,390,142,7,1953,249,5,314,42,0,2,5.133867854227149,8.098879573445872,11.207877945728388,2.74746134754934,232.70390704870184,644.5131023214534,718.9154212244068,1363.4285235458601,314.3630178232936,1049.0655057225665
2020-01-29,Grenoble,1322,361,271,90,4,1957,249,5,323,42,0,3,5.293463716839741,8.345528256988882,14.084402644060022,3.3837060031771893,295.32050087206426,645.99286364969,784.1855110743215,1430.1783747240115,323.9368389670167,1106.2415357569948
2020-01-30,Grenoble,1377,583,436,148,7,1964,249,5,337,42,0,2,5.515016005253549,8.687427036920917,20.48937906954472,5.113999368245931,464.6211577364436,648.4281551862152,1218.0485249533604,1866.4766801395756,337.20785149101283,1529.2688286485627
2020-01-31,Grenoble,1252,372,285,88,4,1969,250,4,306,42,0,3,5.00733241676371,7.903109181082531,16.942186269232177,3.995340316638378,330.21660037574503,649.8734133098586,836.4596399680815,1486.33305327794,306.7640690075125,1179.5689842704276
2020-02-01,Grenoble,1742,547,326,221,11,1980,248,6,426,42,0,3,7.021192679362903,10.996427774843,12.200502022034923,3.033742509130231,348.88113423753936,653.5159950521308,1508.8684782163928,2162.384473268524,426.8331426867628,1735.551330581761
2020-02-02,Grenoble,1624,536,325,212,11,1990,248,6,397,42,0,3,6.530391258496737,10.24693998327579,14.223174617231388,3.460912163966943,370.87871734830554,657.0096052815817,1579.3347238216702,2236.3443291032518,397.7413106818406,1838.6030184214112
2020-02-03,Grenoble,1209,434,323,111,6,1996,250,4,296,42,0,2,4.83029473969104,7.628883795808612,13.824981352621212,3.244401962331867,258.846798358618,658.843372839228,753.434004587519,1412.277377426747,296.1198411366459,1116.1575362901012
2020-02-04,Grenoble,1369,476,357,120,6,2002,249,5,335,42,0,2,5.484019080074819,8.639627674442997,17.587544775039262,3.974779797854132,359.1329419852853,660.8192035899092,1027.6679551693092,1688.4871587592183,335.35248968419495,1353.1346690750233
2020-02-05,Grenoble,1394,503,375,128,6,2008,249,5,341,42,0,2,5.588395618743543,8.800538057569158,10.331742163616855,2.3090777560646814,212.51761115569732,662.9362078435902,679.0164034601296,1341.9526113037198,341.5983256890289,1000.3542856146909
2020-02-06,Grenoble,1309,321,242,79,4,2012,249,5,320,42,0,4,5.239764697472778,8.262572454483948,12.08139632332648,2.773565036493568,239.66288189699384,664.2418867048373,664.0494510306077,1328.2913377354448,320.71685820487414,1007.5744795305707
2020-02-07,Grenoble,1368,559,415,144,7,2020,249,5,335,42,0,2,5.481437017026919,8.63564544468288,12.548017079250016,2.8318979128363506,255.7522946886775,666.6138419317558,805.8242786229333,1472.4381205546892,335.197916974019,1137.2402035806704
2020-02-08,Grenoble,1661,773,461,312,16,2035,248,6,406,42,0,2,6.683869064573087,10.481613348374424,11.662357690098064,2.5679784683315825,281.49238820949523,671.760837183747,1484.355880298694,2156.116717482441,406.850302436334,1749.2664150461069
2020-02-09,Grenoble,1704,660,396,264,13,2048,248,6,417,42,0,2,6.863305688429164,10.75562991810985,12.135283130428789,2.7457215015820524,308.84421980419813,676.1098715879443,1502.5995686664792,2178.7094402544235,417.4864250029725,1761.223015251451
2020-02-10,Grenoble,1295,475,357,118,6,2054,249,5,317,42,0,2,5.183244647143733,8.175221653573642,17.18928338567798,4.054607773789359,346.6534506961023,678.0607583012957,949.1809660576305,1627.2417243589261,317.3262828623936,1309.9154414965326
2020-02-11,Grenoble,1297,374,281,93,5,2059,249,5,317,42,0,3,5.189161105589666,8.184367220385344,17.41914723099154,4.091908055210444,350.2338485259374,679.5976076459089,937.0115363835571,1616.6091440294658,317.6812736924903,1298.9278703369755
2020-02-12,Grenoble,1316,367,274,93,5,2064,249,5,322,42,0,3,5.268656916373309,8.307210246302342,16.92944794342009,3.925344764082124,341.02023675656903,681.1273777898822,938.2876639028116,1619.4150416926936,322.4495016918828,1296.965540000811
2020-02-13,Grenoble,1382,632,474,159,8,2071,249,5,338,42,824,2,5.538330161385937,8.723371553623014,17.21611947891413,4.231003509816288,385.98897387059293,683.7451333005572,1054.2261637725062,1737.9712970730634,1163.3878088163378,574.5834882567256
2020-02-14,Grenoble,1406,433,328,105,5,2077,249,5,344,42,0,3,5.635447421988641,8.873032556671859,14.914235544714206,3.3578472869354243,311.58759441889237,685.4754256529742,867.4692296720524,1552.9446553250266,344.41224449185125,1208.5324108331754
2020-02-15,Grenoble,1660,624,379,245,12,2089,248,6,406,42,0,2,6.682092181888689,10.478898002643845,17.019765870810502,3.7088092785111226,406.4407615318185,689.5164043120271,1908.5805320678974,2598.0969363799245,406.7449046130231,2191.3520317669013
2020-02-16,Grenoble,1781,620,381,238,12,2101,248,6,436,42,0,2,7.182892217749834,11.242739647058785,15.616632807805187,3.480512761636051,409.22534793378117,693.4503679993205,1844.303487713739,2537.7538557130597,436.39389029058407,2101.3599654224754
2020-02-17,Grenoble,1430,452,340,112,6,2106,249,5,350,42,0,3,5.73592191634778,9.02774983389338,13.953173673608974,3.417456475357462,322.648500102053,695.3004715848485,854.3113189767029,1549.6117905615515,350.41769126207237,1199.1940992994791
2020-02-18,Grenoble,1327,459,337,122,6,2113,249,5,324,42,0,2,5.310558335295332,8.371929337411455,13.302778944621613,3.149086314253886,275.7130109719757,697.3142656914063,825.5963822947814,1522.9106479861875,324.96161322624226,1197.9490347599453
2020-02-19,Grenoble,1354,496,381,115,6,2118,249,5,331,42,0,2,5.422198730553743,8.54426252249604,12.551002518487532,2.9706703629142726,265.4460025780636,699.2150518883042,707.5206056824966,1406.7356575708009,331.65083235130703,1075.0848252194937
2020-02-20,Grenoble,1320,486,364,122,6,2124,249,5,323,42,0,2,5.282375689255923,8.32840195461763,18.511477634743315,4.104024050289292,357.45281130402185,701.2336525470922,1044.6703668807859,1745.9040194278782,323.27207095203926,1422.631948475839
2020-02-21,Grenoble,1323,441,336,105,5,2130,249,5,324,42,0,2,5.295100249486223,8.348055882627603,13.409070147035898,2.967289414421343,259.05524957166,702.9641738979378,737.6643715622545,1440.6285454601923,324.03495031890304,1116.5935951412894
2020-02-22,Grenoble,1799,525,312,212,11,2140,247,7,440,42,0,3,7.255744382359729,11.353613830636753,17.312025179270737,3.975229025832289,472.0015402640509,706.4632383494776,2100.7560983462786,2807.2193366957563,440.6975402747799,2366.5217964209764
2020-02-23,Grenoble,1708,742,446,296,15,2155,248,6,418,42,748,2,6.879562255072936,10.780436670447315,15.457719107018802,3.605608973090433,406.50147055687046,711.3467774538914,1876.575121904125,2587.921899358016,1167.0949737248798,1420.8269256331364
2020-02-24,Grenoble,1336,477,350,127,6,2161,249,5,327,42,0,2,5.350802363210813,8.43406888282146,16.713762693529297,3.9286056123915336,346.5155423543432,713.449852386481,1021.8799506186891,1735.32980300517,327.3735980994715,1407.9562049056985
2020-02-25,Grenoble,1394,464,347,118,6,2167,249,5,341,42,658,3,5.587354799534831,8.798934131952784,16.763652787591973,3.872138213826804,356.31003999270814,715.3898255566819,1005.716648158935,1721.1064737156169,999.7684336263976,721.3380400892192
2020-02-26,Grenoble,1399,582,432,151,8,2175,249,5,342,42,0,2,5.6082006628736405,8.831055631056262,15.730285928094798,3.7405955952316003,345.46218951506876,717.8740239557296,1004.0424069756534,1721.916430931383,342.7828841716004,1379.1335467597826
2020-02-27,Grenoble,1472,548,414,134,7,2182,249,5,360,42,836,2,5.90813503173501,9.292657830711217,14.537156199511267,3.424655517562868,332.81583503426896,720.08904447224,920.8959394547298,1640.9849839269698,1197.0795922529783,443.9053916739915
2020-02-28,Grenoble,1400,445,328,117,6,2187,249,5,342,42,0,3,5.6104305522989995,8.834491375010137,12.691438703012839,2.9193776078105347,269.72361154605505,722.024742904239,819.4197329366629,1541.4444758409018,342.9162446973389,1198.5282311435628
2020-02-29,Grenoble,1529,574,348,225,11,2199,249,5,374,42,0,2,6.139637500541405,9.648217541087417,15.35117856031719,3.2949824425151144,332.46607351797536,725.7433598094881,1608.4215218389008,2334.164881648389,374.5015289246229,1959.663352723766
2020-03-01,Grenoble,2195,678,400,278,14,2213,246,8,537,42,0,3,8.910128883057368,13.854953775671397,16.752108375368376,4.050837379413544,586.9444933826356,730.325939339451,2537.3254392542663,3267.6513785937173,537.7885967094514,2729.862781884266
2020-03-02,Grenoble,1732,615,472,143,7,2220,248,6,424,42,0,2,6.97935143442882,10.932642790907414,16.00189209269512,3.7448390717981317,428.15937738814114,732.6772707437892,1106.2495611948002,1838.9268319385894,424.357289099861,1414.5695428387285
2020-03-03,Grenoble,1633,594,447,147,7,2227,248,6,400,42,0,2,6.569696847918755,10.30706594763235,16.287642655383515,3.8253401318825397,412.3369498244299,735.1059220528789,1136.369337277551,1871.47525933043,400.07513716157194,1471.400122168858
2020-03-04,Grenoble,1801,620,458,162,8,2235,247,7,441,42,0,2,7.263677140043802,11.36568302738447,14.59572030188623,3.300607634807923,392.31650761830025,737.7774746968773,1191.7011279385547,1929.478602635432,441.1660136083945,1488.3125890270376
2020-03-05,Grenoble,1878,589,438,151,8,2243,247,7,460,42,0,3,7.583806900734604,11.85213200827257,18.723550798874967,4.088683829136378,506.7889664650201,740.266514427966,1501.4568203207418,2241.7233347487077,460.04783155151324,1781.6755031971943
2020-03-06,Grenoble,1736,531,392,139,7,2250,248,6,425,42,0,3,6.996300177842994,10.958482797389848,15.342018924972288,3.4656512144360003,397.17547681398855,742.5522561794636,1181.8340553147664,1924.38631149423,425.36028492721294,1499.0260265670172
2020-03-07,Grenoble,2177,849,513,336,17,2266,246,8,533,42,0,2,8.83116269210545,13.736274093695755,18.765443595313524,4.358713399450165,626.1442608311945,748.0916283363656,2758.5515423771717,3506.643170713537,533.1819714791545,2973.4611992343825
2020-03-08,Grenoble,2274,611,363,248,12,2279,246,8,557,42,0,3,9.240465266220466,14.350653137275058,15.162737476431955,3.4535295512524127,518.3009280666803,752.1876315658756,2349.431023856764,3101.6186554226397,557.0294738991471,2544.5891815234927
2020-03-09,Grenoble,1747,544,409,135,7,2286,248,6,427,42,0,3,7.03908918974841,11.023703932421292,13.068915084200743,3.08062354052791,355.1512217063415,754.4072760317736,981.4710988073284,1735.878374839102,427.89188360680924,1307.9864912322928
2020-03-10,Grenoble,1685,516,388,128,6,2292,248,6,412,42,0,3,6.78402536824145,10.634607746282468,17.018649561707406,3.8759718125558673,431.0714181788343,756.514443863607,1192.6905392743438,1949.2049831379509,412.7888745808222,1536.4161085571286
2020-03-11,Grenoble,1810,561,422,139,7,2299,247,7,443,42,0,3,7.302247725187837,11.424355366611396,14.611353839051816,3.333145300513081,398.2291918427497,758.8146062543046,1125.2547739501338,1884.0693802044384,443.44341673000685,1440.6259634744315
2020-03-12,Grenoble,1657,462,348,114,6,2305,248,6,405,42,457,3,6.665901648468214,10.45415471772204,17.043142689706848,4.068231817536615,444.77642298400275,760.689891152828,1155.6378752027526,1916.3277663555805,863.0674248423434,1053.260341513237
